C,Si,Mn,Cr,Sn,Cu,Ni,Mo,thickness ,ferrite,perlite ,carbides ,martensite ,ausferrite ,austenite ,copper,CLASS,ferryt,perlit,węgliki,martenzyt,ausferryt,austenit,Wolna miedź,SUMA,ferryt.1,perlit.1,węgliki.1,martenzyt.1,ausferryt.1,austenit.1,Wolna miedź.1,kontrolka,Unnamed: 33,ferryt.2,perlit.2,węgliki.2,martenzyt.2,ausferryt.2,austenit.2,Wolna miedź.2,Unnamed: 41
2.73,2.08,0.02,0.17,0.0,0.0,21.04,0.0,16,6.7,11.6,8.7,0,100,2,0,AF,4.105902,2.782167,4.558239,0.00044,100.0,2.905778,0.0,123.54241,34,0,5,0,0,5,0,100,,2.2e-05,35.077027,8.866632,0.00044,100.0,0.000289,0.0,112.16648
3.23,2.73,0.198,0.0,0.004,0.22,0.33,0.05,8,1.7,17.2,49.6,0,13,0,0,FP,11.155445,89.903623,8.365105,0.583629,100.0,4.354968,0.0,80.02297,0,72,7,0,64,0,0,100,,2.2e-05,21.481027,3.331811,3.923657,82.96775,0.000289,0.0,134.41281
3.47,2.22,0.405,0.0,0.003,0.27,15.87,0.0,10,2.2,57.9,6.8,0,94,2,0,AN,4.154418,0.004045,0.00138,3.119293,9.62032,58.216118,0.029047,80.02297,32,69,4,99,15,98,0,100,,34.949984,2.569812,11.992733,3.729654,0.0,3.533781,0.0,96.76385
3.7,2.48,0.02,0.1,0.0,1.54,0.0,0.0,8,0.5,31.4,34.0,0,11,2,0,FP,0.299789,15.806164,1.125998,0.00044,9.50601,98.07675,0.216143,117.29384,6,0,10,2,20,1,0,100,,2.2e-05,25.710154,0.00138,0.00044,17.80337,0.000289,0.071391,123.60722
3.37,2.28,0.02,0.05,0.007,1.49,21.04,2.44,3,59.5,14.8,50.6,3,100,0,0,FP,19.4938,0.004045,10.78584,95.98867,0.0,1.514852,0.0,81.65694,5,15,0,0,0,0,0,100,,11.709384,94.95399,5.369076,0.00044,87.77677,4.367596,0.0,118.0773
4.04,2.26,0.213,0.12,0.004,0.21,19.68,1.69,17,3.0,0.0,25.4,0,21,3,0,M,2.2e-05,4.530029,2.299663,1.452601,100.0,0.000289,0.148225,89.41704,0,27,7,3,0,0,0,100,,2.2e-05,94.95399,0.498348,2.137019,100.0,98.07675,0.176772,120.4813
2.73,2.21,0.02,2.81,0.089,0.82,0.85,1.36,13,68.1,1.6,37.5,0,16,100,0,M,2.2e-05,5.539506,11.441333,0.00044,20.13044,2.090003,0.075394,90.52252,0,0,2,1,0,6,0,100,,2.2e-05,94.95399,9.13423,0.433138,0.0,0.000289,0.0,105.55124
3.5,2.26,0.382,0.15,0.001,1.99,0.0,2.44,17,0.0,22.2,0.0,3,9,0,0,M,2.2e-05,7.536055,5.17506,5.106895,0.0,2.342186,0.0,80.02297,5,24,0,6,0,3,0,100,,4.768319,25.199882,12.441515,0.00044,15.91685,0.000289,0.081012,105.66078
4.02,2.43,0.422,0.09,0.0,4.94,1.48,2.21,10,0.0,0.0,51.8,0,17,6,0,AN,3.94016,0.004045,0.00138,0.00044,0.0,5.695722,0.090895,103.03292,5,6,3,99,97,0,0,100,,2.2e-05,24.876083,9.247132,4.30985,0.0,98.07675,0.19198,120.20465
2.73,2.45,0.246,0.13,0.005,0.0,0.0,0.36,3,4.9,88.5,3.9,0,0,0,0,AN,1.03343,0.004045,0.00138,95.98867,4.80241,77.059766,0.0,82.6174,6,24,4,0,9,4,0,100,,2.2e-05,79.325723,4.208683,2.882834,86.57143,0.000289,0.069727,127.73862
3.75,2.48,0.377,0.16,0.0,0.0,13.94,0.55,24,34.8,0.0,0.0,0,17,3,0,FP,5.470044,15.541806,27.327217,1.753585,100.0,1.041561,0.939803,126.46462,38,51,0,2,70,0,0,100,,5.365299,12.247138,3.774656,0.00044,0.0,0.000289,0.0,80.02297
2.73,2.49,0.142,0.14,0.002,1.96,6.83,0.0,9,7.4,13.4,4.8,0,19,4,0,M,1.032924,17.527485,57.12141,0.00044,100.0,88.054788,0.113539,127.08416,6,37,8,0,85,4,0,100,,1.054521,13.600627,13.076108,0.00044,9.6801,0.000289,0.0,135.34283
3.03,2.36,0.156,0.05,0.0,0.0,1.1,0.21,10,51.7,0.0,29.2,4,100,0,0,M,2.296365,54.24625,0.00138,5.907588,0.0,0.000289,0.020543,104.78516,7,6,2,3,7,5,0,100,,11.636157,94.95399,11.474088,0.00044,18.30057,0.000289,0.0,153.7299
4.24,2.55,0.467,0.0,0.0,0.33,0.28,0.08,3,26.7,0.0,5.7,1,9,6,0,AP,1.127323,0.004045,0.00138,0.370597,90.40832,0.000289,0.0,84.98131,0,0,11,2,97,0,0,100,,2.2e-05,0.004045,2.823784,1.565893,0.0,3.16411,0.0,89.83318
2.73,2.44,0.412,0.11,0.007,0.43,0.22,0.17,3,6.2,7.1,60.0,0,14,0,0,M,2.2e-05,0.004045,0.00138,0.00044,100.0,0.000289,0.0,119.74489,39,97,2,99,0,0,0,100,,0.879366,76.222952,0.00138,3.604299,100.0,0.000289,0.033288,104.47944
3.15,2.31,0.072,0.16,0.0,2.32,1.25,1.37,3,0.0,99.0,28.5,8,78,0,0,M,2.2e-05,66.446237,0.00138,0.00044,0.0,2.676528,1.472012,80.02297,9,1,53,7,97,5,0,100,,2.2e-05,94.95399,10.180906,0.00044,7.13848,0.000289,0.121544,113.66945
3.81,2.34,0.234,0.15,0.0,0.0,5.69,1.24,3,14.4,15.9,0.0,7,94,1,0,AN,59.75754,0.004045,3.99981,2.356513,0.0,5.44652,0.033354,134.09413,5,66,1,0,79,0,0,100,,62.46501,94.95399,13.484132,0.00044,100.0,0.000289,0.0,116.15352
3.38,2.28,0.025,0.16,0.0,2.09,0.98,1.88,3,0.0,13.3,0.0,0,100,2,0,AF,2.2e-05,0.004045,8.133763,1.274148,93.82021,5.076938,0.0,112.73035,0,13,12,0,77,6,0,100,,2.00834,60.067179,1.624163,0.00044,100.0,0.000289,0.093834,87.02671
3.13,2.42,0.02,0.0,0.004,0.06,0.47,0.04,23,19.7,0.0,0.1,0,14,0,0,AP,5.907993,11.880279,4.889384,20.681934,0.0,90.379059,0.0,82.99929,33,24,3,99,97,0,0,100,,2.2e-05,94.95399,13.333014,0.00044,0.0,5.428448,0.0,91.06828
3.98,2.22,0.142,0.03,0.008,0.0,21.04,2.17,8,1.4,99.0,35.0,87,19,6,0,AN,6.822327,0.004045,0.589739,4.046809,19.30108,4.057562,0.0,119.05626,4,3,1,0,0,5,0,100,,2.2e-05,94.95399,5.939186,0.00044,85.43173,0.000289,0.0,120.94524
3.62,2.29,0.144,0.08,0.004,4.94,6.53,0.12,24,0.0,27.0,2.0,0,18,0,0,M,2.2e-05,9.366516,5.531795,0.00044,100.0,5.264244,0.0,80.02297,0,0,0,0,13,0,0,100,,2.2e-05,0.004045,10.407768,0.00044,89.8197,2.801119,0.0,136.16291
3.59,2.5,0.096,0.06,0.0,0.39,11.3,0.0,8,1.6,14.1,60.0,2,79,5,0,AN,5.780147,0.004045,0.00138,0.00044,20.8532,0.528092,0.055651,80.02297,4,55,5,0,0,0,0,100,,2.130773,58.875187,53.775431,0.00044,0.0,98.07675,0.0,96.03494
4.24,2.34,0.15,0.1,0.0,0.54,0.0,0.0,9,5.3,0.0,0.0,0,79,5,0,AF,19.359511,23.728391,3.579671,11.998525,100.0,98.07675,0.749141,87.85872,34,2,0,2,0,0,0,100,,6.767708,18.781149,3.079775,95.98867,85.97465,0.000289,0.0,127.40867
2.74,2.55,0.37,0.04,0.005,0.29,0.0,0.13,9,70.0,0.0,59.3,7,3,100,0,AN,4.311923,0.004045,0.00138,6.724612,7.60171,0.000289,0.0,80.02297,0,0,0,0,86,5,4,100,,2.2e-05,4.964095,1.081786,3.643473,81.27401,0.846205,0.0,80.35644
3.61,2.24,0.424,0.0,0.004,0.0,0.0,0.11,20,1.0,2.4,45.9,1,0,1,0,AP,2.2e-05,0.004045,0.800004,29.102051,100.0,98.07675,0.0,80.02297,15,21,0,6,14,5,0,100,,2.695363,16.900051,4.423529,2.114826,100.0,0.000289,0.0,98.69554
2.78,2.44,0.287,0.02,0.0,0.28,0.0,0.15,11,21.2,6.1,60.0,96,5,0,0,AN,2.2e-05,0.004045,9.089048,3.228745,19.58221,5.935536,0.0,82.08191,22,84,3,0,0,0,0,100,,57.686746,1.213217,0.00138,0.00044,2.2423,3.528869,0.0,118.22693
3.66,2.48,0.33,0.0,0.006,1.79,0.0,0.0,3,0.0,26.5,7.6,6,12,0,0,AN,1.550417,57.034113,0.00138,0.00044,0.0,4.117729,0.0,98.90284,0,2,0,0,17,5,4,100,,2.2e-05,0.004045,7.782296,1.602542,99.10572,0.008239,0.006578,95.07399
3.46,2.25,0.02,0.03,0.001,0.09,0.0,0.0,7,70.0,0.0,19.1,0,0,0,0,AN,5.532731,3.44208,0.00138,3.514535,0.0,3.272707,0.0,102.68622,24,0,4,50,5,6,0,100,,2.2e-05,46.605724,5.733145,0.00044,0.0,2.969508,0.0,90.42653
3.31,2.3,0.342,2.81,0.003,0.0,21.04,0.16,13,0.0,24.3,9.2,0,53,3,0,FP,1.842172,0.004045,3.687032,2.001482,17.70586,0.000289,0.0,80.02297,0,4,18,6,0,1,0,100,,2.2e-05,25.697107,13.005437,3.427005,83.58109,0.000289,0.0,95.94679
3.09,2.62,0.382,0.0,0.006,0.25,4.87,0.27,8,2.9,0.0,4.3,5,20,1,0,AN,2.2e-05,59.866381,0.00138,0.00044,8.75387,98.07675,0.021189,80.02297,0,0,5,2,8,6,0,100,,2.2e-05,0.004045,0.00138,4.994809,21.96793,0.000289,0.195981,80.02297
4.17,2.29,0.33,0.0,0.004,0.0,1.07,0.92,4,7.3,0.0,3.2,2,11,6,0,M,6.37723,7.425015,9.862563,33.126188,100.0,98.07675,0.0,92.87248,40,28,0,1,0,0,0,100,,5.335638,72.400192,8.182487,4.952543,20.77269,3.419979,0.0,126.97689
2.75,2.23,0.02,0.17,0.007,0.0,21.04,0.0,21,32.3,99.0,8.4,2,8,0,0,AF,2.2e-05,0.004045,0.911555,95.98867,4.60796,0.000289,0.0,113.81487,4,74,1,0,61,6,0,100,,2.2e-05,24.83274,9.330686,65.448386,76.32346,0.000289,0.0,118.93221
2.73,2.26,0.363,0.17,0.0,0.0,0.0,0.39,3,3.9,0.0,60.0,96,2,0,0,AN,2.2e-05,0.004045,0.00138,0.00044,0.28026,0.000289,0.0,80.02297,3,17,9,8,13,5,0,100,,62.46501,94.95399,11.927545,0.00044,100.0,0.000289,0.0,92.44702
2.73,2.38,0.213,0.15,0.003,0.0,6.76,0.0,3,0.0,25.6,36.0,0,0,3,0,FP,2.2e-05,0.004045,0.00138,0.00044,23.79775,0.000289,0.0,112.05648,6,73,28,3,0,0,0,100,,0.772536,88.816425,12.408823,3.976145,100.0,0.000289,0.0,116.79746
3.81,2.5,0.25,0.11,0.0,1.49,0.0,0.25,3,2.7,20.8,40.8,0,100,3,0,M,2.2e-05,14.329684,0.00138,4.524449,67.12046,4.208959,0.070384,80.02297,5,15,0,5,15,5,0,100,,2.2e-05,82.387091,6.191232,5.038808,77.71379,0.000289,0.217486,110.58385
3.72,2.33,0.311,0.1,0.001,2.41,1.42,0.02,14,0.0,19.5,37.5,0,100,7,0,AF,2.2e-05,5.254155,1.242382,0.00044,100.0,0.000289,0.0,113.59249,30,0,23,79,0,2,4,100,,2.2e-05,94.95399,5.075442,0.00044,10.2264,41.526404,0.0,131.78842
3.5,2.5,0.367,0.91,0.001,0.0,0.0,0.0,3,3.8,0.0,2.8,0,14,1,0,AN,4.783865,0.004045,0.00138,95.98867,22.57795,98.07675,0.048732,85.57917,2,72,53,1,0,0,0,100,,2.2e-05,94.95399,0.285024,0.00044,11.56123,0.000289,0.0,120.00412
3.69,2.25,0.276,0.07,0.0,0.0,0.68,0.0,3,4.8,27.7,0.5,0,16,6,0,AF,2.2e-05,0.004045,0.00138,0.00044,0.0,0.152721,0.0,114.28977,0,0,9,0,16,5,0,100,,2.2e-05,40.541712,0.00138,0.00044,16.19748,0.000289,0.160984,93.95246
3.63,2.57,0.204,0.0,0.007,0.34,21.04,0.0,12,7.5,9.2,0.0,0,100,6,0,M,62.46501,20.725504,0.00138,0.00044,100.0,3.416814,0.0,94.6837,7,53,0,0,1,0,0,100,,2.2e-05,89.157098,4.998373,3.90296,79.57528,0.000289,0.0,135.65226
2.94,2.34,0.02,0.12,0.0,0.63,0.78,0.0,3,70.0,89.7,60.0,0,0,6,0,AF,2.2e-05,0.004045,12.165282,3.411245,23.19502,98.07675,0.0,104.16082,64,0,0,0,0,0,0,100,,1.812297,25.858519,8.850299,0.00044,21.43747,0.000289,0.0,139.4879
3.72,2.22,0.133,0.17,0.005,1.02,1.4,0.0,12,0.0,0.0,0.9,0,8,100,0,M,0.213233,14.350191,11.430522,5.664053,6.56162,1.156484,0.0,129.41446,5,0,42,0,0,3,0,100,,2.2e-05,94.95399,5.997309,0.00044,11.00116,1.69067,0.0,95.09655
3.33,2.46,0.269,0.13,0.005,0.37,21.04,0.18,17,0.0,28.1,46.8,0,0,5,0,AN,3.964837,0.004045,14.449069,0.00044,0.59807,98.07675,0.081052,105.17021,0,11,32,0,14,5,0,100,,3.692971,20.899156,0.00138,0.507437,20.16154,0.000289,0.0,101.83624
3.75,2.39,0.02,0.07,0.0,3.64,1.09,1.08,8,70.0,9.8,60.0,96,0,0,0,AN,0.584659,0.004045,0.276707,0.00044,0.0,1.964733,0.0,80.02297,43,22,0,7,0,5,0,100,,1.605262,94.95399,4.487006,0.915177,0.0,2.654167,0.0,87.31739
3.74,2.22,0.15,0.11,0.0,0.0,0.0,0.0,15,0.0,9.4,5.8,0,0,4,0,M,2.442301,47.017238,35.31234,0.00044,0.0,1.279759,0.0,80.02297,2,0,0,73,14,2,0,100,,2.2e-05,94.95399,9.515422,0.00044,100.0,0.000289,0.0,80.02297
3.74,2.65,0.129,0.0,0.0,0.0,1.34,0.0,12,4.9,0.0,0.0,0,100,2,0,AN,4.677666,21.618393,2.74094,0.00044,79.91562,4.901626,0.0,80.02297,2,0,53,0,0,4,0,100,,2.2e-05,19.611467,57.12141,0.65274,0.0,0.000289,0.116916,103.83308
3.7,2.31,0.02,0.0,0.004,0.14,0.68,0.82,17,0.0,19.2,60.0,7,0,5,0,AN,0.521345,21.05618,5.274282,95.98867,0.0,0.000289,0.0,123.16325,0,98,5,0,97,0,0,100,,2.2e-05,24.39415,0.00138,0.00044,0.0,0.000289,0.0,81.65985
3.46,2.37,0.143,0.14,0.0,4.94,0.0,0.15,23,6.3,99.0,0.0,94,0,1,0,M,6.075326,0.004045,0.066625,0.00044,6.27296,2.726384,0.139153,119.63401,6,95,3,3,0,0,0,100,,4.480359,13.237584,0.00138,3.823137,24.57525,0.894489,0.070152,129.28947
2.98,2.36,0.364,0.05,0.0,3.94,0.67,0.73,11,5.7,17.7,0.0,4,100,3,0,M,2.2e-05,0.139848,39.697413,95.98867,0.0,0.000289,0.190087,83.60891,0,23,0,0,90,4,0,100,,5.533094,14.65429,0.990457,4.682177,0.0,0.000289,0.061505,80.02297
3.02,2.23,0.03,1.39,0.0,0.0,0.0,0.99,7,6.1,13.7,40.9,0,6,1,0,AN,0.885103,8.924015,5.659994,0.00044,100.0,98.07675,0.153957,131.53418,6,22,4,5,0,0,0,100,,4.941416,15.963145,4.839734,0.00044,15.96626,0.000289,0.0,112.54107
4.24,2.37,0.112,0.0,0.006,0.0,0.0,0.36,10,35.4,99.0,7.0,2,61,0,0,AN,0.941472,10.66326,1.410276,0.00044,87.3244,0.000289,0.10206,87.46971,3,0,0,7,21,0,0,100,,2.76684,72.077138,4.18269,6.156134,19.69168,0.000289,0.0,90.94634
3.01,2.38,0.02,2.81,0.0,0.0,0.5,0.02,3,3.9,68.1,0.2,0,100,0,0,M,0.238422,0.004045,0.00138,95.98867,100.0,0.000289,0.0,80.02297,42,97,0,97,18,1,0,100,,2.2e-05,60.062724,23.517893,0.00044,10.98396,3.541688,0.024902,107.93598
3.19,2.65,0.133,0.11,0.005,0.0,21.04,1.47,3,6.5,0.0,6.3,0,64,5,0,AF,2.2e-05,0.004045,10.194229,0.00044,21.45374,2.969028,0.0,87.20525,5,11,9,0,0,0,0,100,,2.2e-05,94.95399,0.00138,1.831669,69.21999,0.000289,0.0597,125.37383
3.24,2.58,0.165,0.03,0.0,0.0,0.0,1.57,12,0.0,0.0,2.9,0,6,0,0,AF,3.801742,4.36913,57.12141,1.179527,0.0,98.07675,0.128179,98.51097,6,7,0,0,13,0,0,100,,2.795669,94.95399,11.152654,7.15289,14.80192,0.000289,0.0,88.28155
3.34,2.73,0.164,0.03,0.004,0.0,0.0,0.0,12,3.0,0.0,5.9,0,0,7,0,AN,5.329561,17.671566,0.00138,69.200859,16.83835,78.085171,0.016169,80.02297,27,0,28,0,62,0,0,100,,2.2e-05,94.95399,31.087052,5.22598,100.0,2.586879,0.0,116.31274
2.97,2.24,0.02,1.53,0.0,0.0,0.0,0.0,17,2.8,23.5,2.5,0,0,0,0,M,34.460882,0.004045,8.598947,1.372755,100.0,5.480726,0.0,91.58817,3,44,0,99,0,6,0,100,,2.2e-05,12.021416,57.12141,0.234384,19.69701,0.000289,0.00269,85.12171
3.11,2.36,0.02,0.06,0.006,0.44,0.0,1.2,21,0.0,27.6,7.9,2,100,0,0,M,2.2e-05,5.133726,0.00138,0.00044,100.0,3.507013,0.171559,80.02297,0,64,1,0,61,0,0,100,,1.626595,13.854612,13.580382,1.804782,70.69073,98.07675,0.122161,128.75086
4.24,2.73,0.067,0.05,0.0,0.0,0.0,0.12,3,6.2,4.0,15.2,51,0,2,0,M,16.616556,0.004045,1.301425,0.00044,0.0,4.553061,0.0,96.65078,36,14,40,0,6,0,0,100,,1.591114,58.494935,34.845593,0.00044,19.67838,98.07675,0.209984,92.95229
2.73,2.46,0.118,0.07,0.0,0.0,0.41,1.74,8,5.5,25.6,60.0,85,7,3,0,M,0.18361,0.004045,1.171764,0.00044,71.89049,3.472605,0.0,82.02492,64,58,7,6,18,0,0,100,,2.2e-05,69.3931,0.00138,0.00044,18.73503,5.098961,0.0,123.5169
2.73,2.34,0.136,0.1,0.006,0.0,0.07,0.81,8,33.0,45.9,17.3,0,9,4,0,AN,5.896008,27.863652,0.00138,95.98867,100.0,0.000289,0.0,80.02297,4,31,2,0,0,5,0,100,,2.2e-05,94.95399,0.00138,0.00044,74.66754,1.93557,0.0,80.02297
2.73,2.61,0.193,0.0,0.007,0.41,1.22,2.44,3,5.0,14.6,60.0,0,100,1,5,AN,2.160744,0.004045,0.00138,7.125178,24.60887,0.000289,0.0,104.4003,6,0,25,0,76,0,0,100,,2.2e-05,94.95399,11.592489,54.999012,0.0,54.472417,0.0,122.5242
4.24,2.33,0.02,0.0,0.0,2.84,1.49,0.0,11,0.0,13.3,59.0,0,18,4,0,AN,2.05645,61.705628,4.989306,13.114568,77.70862,0.000289,0.13908,93.63592,15,0,7,0,18,2,0,100,,2.2e-05,84.246331,0.00138,0.00044,78.46615,1.672308,0.0,115.40793
2.97,2.46,0.02,0.11,0.0,0.23,21.04,0.0,6,5.0,0.0,7.9,96,16,0,0,AN,29.967089,0.004045,0.00138,95.98867,0.0,39.989359,0.0,80.02297,0,0,9,3,0,98,0,100,,2.2e-05,72.129441,8.533593,0.00044,0.0,4.552914,0.0,80.77924
3.52,2.49,0.446,0.1,0.005,0.25,0.0,2.44,3,4.1,18.8,0.8,1,53,5,0,AF,2.2e-05,0.004045,0.077842,46.887859,23.20268,0.000289,0.0,96.71856,35,58,0,99,0,0,0,100,,2.662058,94.95399,6.604766,5.551135,21.05062,0.000289,0.0,133.76244
3.44,2.34,0.16,0.05,0.0,0.0,3.26,1.03,3,3.6,21.4,0.0,96,77,7,0,M,15.308013,27.995087,0.00138,50.044985,0.0,4.399114,0.0,80.02297,6,0,0,0,18,0,0,100,,2.2e-05,0.004045,12.223918,95.98867,0.0,0.000289,0.0,92.94019
3.8,2.41,0.087,0.0,0.004,3.98,5.71,0.36,24,2.6,0.0,4.3,0,100,1,0,AN,0.811539,0.004045,7.089961,2.805775,0.0,6.489261,0.0,92.87748,32,0,0,0,18,4,0,100,,2.2e-05,23.718938,29.736991,1.357741,0.0,0.000289,0.0,91.55668
2.84,2.44,0.45,0.0,0.003,0.21,1.44,0.23,16,0.0,31.4,6.1,3,1,0,0,AN,2.2e-05,13.517159,3.207477,6.905873,17.21821,5.492939,0.0,88.16272,64,17,0,7,4,0,0,100,,2.2e-05,94.95399,12.453218,95.98867,0.0,3.020506,0.0,153.7299
3.87,2.39,0.132,0.0,0.007,0.0,1.44,0.0,14,0.0,12.7,5.9,4,0,7,0,AN,1.989606,16.45902,0.00138,0.00044,0.0,0.000289,0.0,90.10216,0,0,10,0,75,0,0,100,,2.2e-05,93.790832,2.025135,0.00044,100.0,0.000289,0.225241,80.02297
3.01,2.2,0.02,0.16,0.003,0.23,0.5,0.0,3,0.0,12.0,0.0,4,0,100,0,M,62.46501,14.846719,2.483677,4.477129,94.86775,17.510485,0.0,103.53395,35,0,0,0,0,4,0,100,,1.478712,94.95399,0.00138,64.090093,100.0,0.000289,0.0,80.02297
3.29,2.08,0.044,0.11,0.0,2.2,0.0,0.19,24,31.2,99.0,0.0,0,3,2,0,FP,4.320083,0.689427,0.00138,1.998103,0.0,3.773512,0.076652,80.02297,5,0,6,3,16,0,0,100,,2.2e-05,15.498354,12.855128,26.188254,20.45033,0.000289,0.0,138.48014
3.18,2.39,0.304,0.13,0.007,0.0,1.23,2.44,3,70.0,14.7,3.5,0,19,0,0,M,4.355287,0.004045,0.00138,95.98867,77.19907,0.000289,0.0,90.42649,34,10,0,3,22,5,0,100,,3.818639,65.610776,1.884499,4.462828,4.7139,0.000289,0.080943,108.69707
3.05,2.32,0.338,0.13,0.002,0.06,21.04,0.12,18,0.0,0.0,21.1,0,74,100,0,FP,1.137596,0.004045,6.412081,88.517843,100.0,0.000289,0.132544,91.49858,64,23,6,0,13,36,0,100,,2.69771,25.38577,0.00138,0.00044,0.0,0.000289,0.113773,145.2488
3.21,2.29,0.132,0.0,0.007,0.0,0.0,2.44,3,6.2,59.5,60.0,0,91,5,0,M,31.059595,0.004045,3.676995,6.751149,100.0,0.000289,0.0,80.02297,2,0,0,99,2,4,0,100,,2.2e-05,62.520496,9.742158,5.454318,100.0,0.109705,0.032994,80.02297
3.23,2.59,0.02,0.63,0.008,0.0,0.0,1.55,3,6.8,0.0,9.4,0,21,47,0,AN,5.339727,13.651626,0.00138,2.500832,24.1536,0.000289,0.0,80.02297,36,0,1,0,0,5,0,100,,2.2e-05,94.95399,8.65456,7.719897,80.61734,0.000289,0.0,126.46366
3.53,2.38,0.084,0.07,0.0,1.3,0.71,0.66,13,0.0,24.5,14.5,2,0,3,0,AN,4.150169,0.004045,0.00138,0.00044,92.68083,2.072157,0.14282,100.45755,5,13,5,7,2,4,0,100,,2.2e-05,12.76887,11.376167,0.00044,100.0,0.000289,0.201143,80.02297
3.12,2.45,0.266,0.0,0.006,0.0,21.04,0.01,13,70.0,0.0,0.0,2,100,4,0,AF,0.744368,14.553409,10.61104,0.00044,15.85298,1.153906,0.0,88.18757,5,0,11,0,5,0,0,100,,2.2e-05,3.283479,5.139359,2.229346,0.0,0.94073,0.165171,123.84782
3.88,2.24,0.192,0.02,0.0,0.0,0.0,0.0,3,0.1,99.0,13.6,0,100,5,0,AN,2.2e-05,4.610569,0.00138,14.619014,0.0,2.387069,4.772713,106.11287,1,0,22,1,17,5,0,100,,2.2e-05,74.895366,5.735252,95.98867,100.0,0.000289,0.080782,101.54796
3.53,2.65,0.167,0.0,0.0,0.0,1.04,1.39,8,6.1,46.4,36.2,0,100,5,0,AP,1.452324,12.199511,0.00138,0.00044,0.0,3.354741,0.0,92.82513,5,0,5,0,0,0,0,100,,2.2e-05,7.065648,0.00138,95.98867,94.88697,67.500379,0.076276,123.10519
3.07,2.41,0.196,0.15,0.0,0.0,1.36,0.0,11,0.0,7.1,36.8,0,4,0,0,AN,2.242812,0.004045,1.987906,7.697127,100.0,31.415109,0.0,80.02297,5,0,0,42,0,0,0,100,,2.460954,94.95399,13.346187,5.12841,72.44454,0.000289,0.0,103.36532
3.93,2.4,0.127,1.2,0.0,0.07,14.16,0.29,9,3.8,0.0,0.0,0,17,0,0,FP,4.275194,10.882892,0.00138,67.026105,6.65172,98.07675,0.0,118.58797,63,0,20,0,18,6,0,100,,16.609084,0.004045,0.00138,0.00044,0.0,3.02644,0.102185,125.0121
3.34,2.6,0.162,0.03,0.0,0.0,0.0,0.0,3,6.7,94.1,0.0,0,15,2,0,M,3.207478,0.004045,0.00138,3.435027,0.0,98.07675,0.057452,88.78194,58,0,53,3,14,0,0,100,,2.2e-05,94.48609,0.00138,0.00044,0.0,98.07675,0.123917,108.45724
3.77,2.2,0.207,0.14,0.0,0.0,0.0,0.11,16,33.7,0.0,3.7,0,100,0,0,FP,2.2e-05,0.004045,5.280068,2.426522,0.0,0.000289,0.0,109.70361,7,0,3,99,78,4,0,100,,1.570234,18.550304,0.00138,0.00044,23.73646,28.499768,0.156624,88.02164
4.12,2.49,0.863,0.02,0.002,0.0,0.0,0.0,12,29.6,99.0,8.1,0,0,0,0,AN,6.450128,0.004045,1.597636,64.448264,16.19425,98.07675,0.0,93.7215,0,19,10,99,0,0,0,100,,2.2e-05,18.771091,2.987412,95.98867,0.0,5.288702,0.209305,87.43617
2.73,2.33,0.254,0.0,0.004,0.0,21.04,0.0,6,3.1,0.0,10.2,4,100,0,0,AN,3.960247,0.004045,0.00138,95.98867,100.0,0.000289,0.0,80.02297,5,15,8,0,0,98,0,100,,2.2e-05,94.95399,12.914702,0.00044,70.25388,0.000289,0.0,127.2594
3.31,2.5,0.297,0.0,0.0,0.17,0.23,0.02,5,0.0,99.0,8.8,6,0,5,0,AN,2.2e-05,0.004045,0.396823,0.00044,0.0,4.719169,0.0,108.85885,3,17,11,5,97,41,0,100,,2.2e-05,24.606359,8.256989,6.104622,97.03839,42.598967,0.04022,113.15653
2.95,2.38,0.02,0.0,0.006,0.0,1.56,0.0,3,0.0,0.0,0.0,1,4,6,0,M,33.036072,0.004045,0.00138,0.00044,100.0,60.67028,0.0,80.02297,5,0,6,0,97,0,0,100,,2.2e-05,15.842201,12.773882,0.00044,100.0,0.000289,0.090559,90.52694
3.89,2.32,0.219,0.11,0.002,0.0,0.64,0.0,21,0.0,0.0,6.4,7,63,100,0,M,2.476024,0.004045,0.00138,95.98867,100.0,2.910884,0.0,153.7299,4,98,7,0,0,0,0,100,,62.46501,94.95399,10.933384,1.120128,16.30565,0.000289,0.0,80.02297
3.31,2.24,0.131,0.0,0.002,0.21,0.0,0.0,24,7.4,75.8,38.5,0,20,2,0,M,26.236569,3.501912,6.382985,95.98867,100.0,81.978088,0.014996,94.69857,0,5,3,22,0,1,0,100,,4.657253,19.758058,0.00138,2.598052,0.0,98.07675,0.0,87.24372
3.06,2.44,0.243,0.14,0.001,2.54,21.04,2.44,3,0.0,0.0,7.5,0,5,0,0,M,5.142667,1.605816,0.00138,5.92205,22.31626,0.000289,0.0,80.02297,6,17,0,1,14,5,0,100,,2.2e-05,24.171305,8.299426,0.00044,79.67041,0.000289,0.0,128.18251
3.6,2.56,0.264,0.14,0.007,0.36,19.08,0.09,3,7.1,21.4,2.4,2,8,0,0,M,5.908454,19.563746,11.290548,1.793438,99.74446,98.07675,0.0,86.87601,4,85,0,0,7,3,0,100,,57.351596,94.95399,0.00138,1.113909,20.22841,0.000289,0.0,107.80647
